Transaction,Item,date_time,period_day,weekday_weekend,Date,Month,Hour,Day_Name
160,Muffin,2016-10-31 14:35:00,afternoon,weekday,2016-10-31,10,14,Monday
161,Tea,2016-10-31 14:42:00,afternoon,weekday,2016-10-31,10,14,Monday
162,Muffin,2016-10-31 14:44:00,afternoon,weekday,2016-10-31,10,14,Monday
163,Coffee,2016-10-31 14:47:00,afternoon,weekday,2016-10-31,10,14,Monday
163,Juice,2016-10-31 14:47:00,afternoon,weekday,2016-10-31,10,14,Monday
164,Coffee,2016-10-31 14:47:00,afternoon,weekday,2016-10-31,10,14,Monday
164,Muffin,2016-10-31 14:47:00,afternoon,weekday,2016-10-31,10,14,Monday
165,Tea,2016-10-31 14:48:00,afternoon,weekday,2016-10-31,10,14,Monday
166,Coffee,2016-10-31 14:49:00,afternoon,weekday,2016-10-31,10,14,Monday
166,Muffin,2016-10-31 14:49:00,afternoon,weekday,2016-10-31,10,14,Monday
167,Sandwich,2016-10-31 14:50:00,afternoon,weekday,2016-10-31,10,14,Monday
167,Hearty & Seasonal,2016-10-31 14:50:00,afternoon,weekday,2016-10-31,10,14,Monday
167,Bread,2016-10-31 14:50:00,afternoon,weekday,2016-10-31,10,14,Monday
167,Mineral Water,2016-10-31 14:50:00,afternoon,weekday,2016-10-31,10,14,Monday
168,Tea,2016-10-31 14:56:00,afternoon,weekday,2016-10-31,10,14,Monday
168,Coffee,2016-10-31 14:56:00,afternoon,weekday,2016-10-31,10,14,Monday
169,Mineral Water,2016-10-31 15:05:00,afternoon,weekday,2016-10-31,10,15,Monday
170,Coffee,2016-10-31 15:16:00,afternoon,weekday,2016-10-31,10,15,Monday
171,Soup,2016-10-31 15:20:00,afternoon,weekday,2016-10-31,10,15,Monday
171,Tea,2016-10-31 15:20:00,afternoon,weekday,2016-10-31,10,15,Monday
172,Bread,2016-10-31 17:06:00,evening,weekday,2016-10-31,10,17,Monday
172,Coffee,2016-10-31 17:06:00,evening,weekday,2016-10-31,10,17,Monday
173,Bread,2016-10-31 17:08:00,evening,weekday,2016-10-31,10,17,Monday
173,Muffin,2016-10-31 17:08:00,evening,weekday,2016-10-31,10,17,Monday
174,Coffee,2016-10-31 17:40:00,evening,weekday,2016-10-31,10,17,Monday
175,Bread,2016-10-31 17:49:00,evening,weekday,2016-10-31,10,17,Monday
176,Cookies,2016-10-31 18:22:00,evening,weekday,2016-10-31,10,18,Monday
176,Coffee,2016-10-31 18:22:00,evening,weekday,2016-10-31,10,18,Monday
178,Coffee,2016-11-01 07:51:00,morning,weekday,2016-11-01,11,7,Tuesday
178,Pastry,2016-11-01 07:51:00,morning,weekday,2016-11-01,11,7,Tuesday
179,Coffee,2016-11-01 08:20:00,morning,weekday,2016-11-01,11,8,Tuesday
179,Pastry,2016-11-01 08:20:00,morning,weekday,2016-11-01,11,8,Tuesday
180,Jam,2016-11-01 08:22:00,morning,weekday,2016-11-01,11,8,Tuesday
180,Tea,2016-11-01 08:22:00,morning,weekday,2016-11-01,11,8,Tuesday
181,Tea,2016-11-01 08:45:00,morning,weekday,2016-11-01,11,8,Tuesday
182,Pastry,2016-11-01 09:07:00,morning,weekday,2016-11-01,11,9,Tuesday
182,Ella'S Kitchen Pouches,2016-11-01 09:07:00,morning,weekday,2016-11-01,11,9,Tuesday
183,Pastry,2016-11-01 09:09:00,morning,weekday,2016-11-01,11,9,Tuesday
184,Farm House,2016-11-01 09:26:00,morning,weekday,2016-11-01,11,9,Tuesday
184,Tea,2016-11-01 09:26:00,morning,weekday,2016-11-01,11,9,Tuesday
185,Tea,2016-11-01 09:29:00,morning,weekday,2016-11-01,11,9,Tuesday
185,Victorian Sponge,2016-11-01 09:29:00,morning,weekday,2016-11-01,11,9,Tuesday
186,Tea,2016-11-01 09:43:00,morning,weekday,2016-11-01,11,9,Tuesday
186,Pastry,2016-11-01 09:43:00,morning,weekday,2016-11-01,11,9,Tuesday
187,Bread,2016-11-01 10:02:00,morning,weekday,2016-11-01,11,10,Tuesday
188,Coffee,2016-11-01 10:04:00,morning,weekday,2016-11-01,11,10,Tuesday
189,Bread,2016-11-01 10:29:00,morning,weekday,2016-11-01,11,10,Tuesday
189,Coffee,2016-11-01 10:29:00,morning,weekday,2016-11-01,11,10,Tuesday
190,Coffee,2016-11-01 10:34:00,morning,weekday,2016-11-01,11,10,Tuesday
190,Pastry,2016-11-01 10:34:00,morning,weekday,2016-11-01,11,10,Tuesday
191,Soup,2016-11-01 10:50:00,morning,weekday,2016-11-01,11,10,Tuesday
191,Tea,2016-11-01 10:50:00,morning,weekday,2016-11-01,11,10,Tuesday
192,Bread,2016-11-01 10:56:00,morning,weekday,2016-11-01,11,10,Tuesday
193,Coffee,2016-11-01 11:00:00,morning,weekday,2016-11-01,11,11,Tuesday
194,Bread,2016-11-01 11:04:00,morning,weekday,2016-11-01,11,11,Tuesday
195,Bread,2016-11-01 11:06:00,morning,weekday,2016-11-01,11,11,Tuesday
195,Scandinavian,2016-11-01 11:06:00,morning,weekday,2016-11-01,11,11,Tuesday
196,Bread,2016-11-01 11:08:00,morning,weekday,2016-11-01,11,11,Tuesday
196,Cake,2016-11-01 11:08:00,morning,weekday,2016-11-01,11,11,Tuesday
196,Cookies,2016-11-01 11:08:00,morning,weekday,2016-11-01,11,11,Tuesday
197,Coffee,2016-11-01 11:10:00,morning,weekday,2016-11-01,11,11,Tuesday
197,Tea,2016-11-01 11:10:00,morning,weekday,2016-11-01,11,11,Tuesday
198,Coffee,2016-11-01 11:11:00,morning,weekday,2016-11-01,11,11,Tuesday
198,Cookies,2016-11-01 11:11:00,morning,weekday,2016-11-01,11,11,Tuesday
199,Coffee,2016-11-01 11:13:00,morning,weekday,2016-11-01,11,11,Tuesday
200,Bread,2016-11-01 11:16:00,morning,weekday,2016-11-01,11,11,Tuesday
201,Coffee,2016-11-01 11:22:00,morning,weekday,2016-11-01,11,11,Tuesday
201,Pastry,2016-11-01 11:22:00,morning,weekday,2016-11-01,11,11,Tuesday
202,Coffee,2016-11-01 11:23:00,morning,weekday,2016-11-01,11,11,Tuesday
203,Coffee,2016-11-01 11:25:00,morning,weekday,2016-11-01,11,11,Tuesday
204,Scandinavian,2016-11-01 11:30:00,morning,weekday,2016-11-01,11,11,Tuesday
204,Bread,2016-11-01 11:30:00,morning,weekday,2016-11-01,11,11,Tuesday
205,Coffee,2016-11-01 11:49:00,morning,weekday,2016-11-01,11,11,Tuesday
205,Pastry,2016-11-01 11:49:00,morning,weekday,2016-11-01,11,11,Tuesday
206,Scandinavian,2016-11-01 11:54:00,morning,weekday,2016-11-01,11,11,Tuesday
206,Coffee,2016-11-01 11:54:00,morning,weekday,2016-11-01,11,11,Tuesday
206,Pastry,2016-11-01 11:54:00,morning,weekday,2016-11-01,11,11,Tuesday
207,Hearty & Seasonal,2016-11-01 12:03:00,afternoon,weekday,2016-11-01,11,12,Tuesday
207,Coffee,2016-11-01 12:03:00,afternoon,weekday,2016-11-01,11,12,Tuesday
207,Muffin,2016-11-01 12:03:00,afternoon,weekday,2016-11-01,11,12,Tuesday
208,Bread,2016-11-01 12:10:00,afternoon,weekday,2016-11-01,11,12,Tuesday
209,Coffee,2016-11-01 12:10:00,afternoon,weekday,2016-11-01,11,12,Tuesday
210,Scandinavian,2016-11-01 12:12:00,afternoon,weekday,2016-11-01,11,12,Tuesday
211,Soup,2016-11-01 12:15:00,afternoon,weekday,2016-11-01,11,12,Tuesday
211,Coffee,2016-11-01 12:15:00,afternoon,weekday,2016-11-01,11,12,Tuesday
212,Coffee,2016-11-01 12:20:00,afternoon,weekday,2016-11-01,11,12,Tuesday
212,Cookies,2016-11-01 12:20:00,afternoon,weekday,2016-11-01,11,12,Tuesday
212,Tartine,2016-11-01 12:20:00,afternoon,weekday,2016-11-01,11,12,Tuesday
213,Bread,2016-11-01 12:22:00,afternoon,weekday,2016-11-01,11,12,Tuesday
214,Bread,2016-11-01 12:26:00,afternoon,weekday,2016-11-01,11,12,Tuesday
214,Tea,2016-11-01 12:26:00,afternoon,weekday,2016-11-01,11,12,Tuesday
215,Pastry,2016-11-01 12:30:00,afternoon,weekday,2016-11-01,11,12,Tuesday
215,Coffee,2016-11-01 12:30:00,afternoon,weekday,2016-11-01,11,12,Tuesday
216,Tartine,2016-11-01 12:31:00,afternoon,weekday,2016-11-01,11,12,Tuesday
216,Coffee,2016-11-01 12:31:00,afternoon,weekday,2016-11-01,11,12,Tuesday
217,Bread,2016-11-01 12:33:00,afternoon,weekday,2016-11-01,11,12,Tuesday
217,Cookies,2016-11-01 12:33:00,afternoon,weekday,2016-11-01,11,12,Tuesday
218,Sandwich,2016-11-01 12:37:00,afternoon,weekday,2016-11-01,11,12,Tuesday
219,Tartine,2016-11-01 12:41:00,afternoon,weekday,2016-11-01,11,12,Tuesday
220,Bread,2016-11-01 12:49:00,afternoon,weekday,2016-11-01,11,12,Tuesday
220,Pastry,2016-11-01 12:49:00,afternoon,weekday,2016-11-01,11,12,Tuesday
221,Bread,2016-11-01 12:53:00,afternoon,weekday,2016-11-01,11,12,Tuesday
221,Scandinavian,2016-11-01 12:53:00,afternoon,weekday,2016-11-01,11,12,Tuesday
222,Scandinavian,2016-11-01 13:08:00,afternoon,weekday,2016-11-01,11,13,Tuesday
223,Alfajores,2016-11-01 13:11:00,afternoon,weekday,2016-11-01,11,13,Tuesday
223,Coffee,2016-11-01 13:11:00,afternoon,weekday,2016-11-01,11,13,Tuesday
224,Coffee,2016-11-01 13:15:00,afternoon,weekday,2016-11-01,11,13,Tuesday
225,Coffee,2016-11-01 13:19:00,afternoon,weekday,2016-11-01,11,13,Tuesday
225,Coke,2016-11-01 13:19:00,afternoon,weekday,2016-11-01,11,13,Tuesday
225,Soup,2016-11-01 13:19:00,afternoon,weekday,2016-11-01,11,13,Tuesday
226,Cake,2016-11-01 13:21:00,afternoon,weekday,2016-11-01,11,13,Tuesday
227,Tea,2016-11-01 13:31:00,afternoon,weekday,2016-11-01,11,13,Tuesday
227,Sandwich,2016-11-01 13:31:00,afternoon,weekday,2016-11-01,11,13,Tuesday
227,Soup,2016-11-01 13:31:00,afternoon,weekday,2016-11-01,11,13,Tuesday
228,Coffee,2016-11-01 13:33:00,afternoon,weekday,2016-11-01,11,13,Tuesday
229,Hearty & Seasonal,2016-11-01 13:37:00,afternoon,weekday,2016-11-01,11,13,Tuesday
229,Bread,2016-11-01 13:37:00,afternoon,weekday,2016-11-01,11,13,Tuesday
230,Alfajores,2016-11-01 13:41:00,afternoon,weekday,2016-11-01,11,13,Tuesday
231,Cake,2016-11-01 13:45:00,afternoon,weekday,2016-11-01,11,13,Tuesday
232,Tea,2016-11-01 14:10:00,afternoon,weekday,2016-11-01,11,14,Tuesday
232,Bread,2016-11-01 14:10:00,afternoon,weekday,2016-11-01,11,14,Tuesday
233,Coffee,2016-11-01 14:13:00,afternoon,weekday,2016-11-01,11,14,Tuesday
233,Tea,2016-11-01 14:13:00,afternoon,weekday,2016-11-01,11,14,Tuesday
233,Bread,2016-11-01 14:13:00,afternoon,weekday,2016-11-01,11,14,Tuesday
233,Soup,2016-11-01 14:13:00,afternoon,weekday,2016-11-01,11,14,Tuesday
234,Coffee,2016-11-01 14:14:00,afternoon,weekday,2016-11-01,11,14,Tuesday
235,Scandinavian,2016-11-01 14:18:00,afternoon,weekday,2016-11-01,11,14,Tuesday
236,Fudge,2016-11-01 14:22:00,afternoon,weekday,2016-11-01,11,14,Tuesday
237,Coffee,2016-11-01 14:25:00,afternoon,weekday,2016-11-01,11,14,Tuesday
237,Sandwich,2016-11-01 14:25:00,afternoon,weekday,2016-11-01,11,14,Tuesday
238,Tea,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,11,14,Tuesday
238,Bread,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,11,14,Tuesday
238,Cookies,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,11,14,Tuesday
238,Pastry,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,11,14,Tuesday
239,Muffin,2016-11-01 14:37:00,afternoon,weekday,2016-11-01,11,14,Tuesday
240,Scandinavian,2016-11-01 14:42:00,afternoon,weekday,2016-11-01,11,14,Tuesday
241,Jam,2016-11-01 14:54:00,afternoon,weekday,2016-11-01,11,14,Tuesday
241,Tea,2016-11-01 14:54:00,afternoon,weekday,2016-11-01,11,14,Tuesday
242,Juice,2016-11-01 15:02:00,afternoon,weekday,2016-11-01,11,15,Tuesday
242,Tea,2016-11-01 15:02:00,afternoon,weekday,2016-11-01,11,15,Tuesday
242,Alfajores,2016-11-01 15:02:00,afternoon,weekday,2016-11-01,11,15,Tuesday
243,Cake,2016-11-01 15:18:00,afternoon,weekday,2016-11-01,11,15,Tuesday
243,Muffin,2016-11-01 15:18:00,afternoon,weekday,2016-11-01,11,15,Tuesday
243,Coffee,2016-11-01 15:18:00,afternoon,weekday,2016-11-01,11,15,Tuesday
243,Soup,2016-11-01 15:18:00,afternoon,weekday,2016-11-01,11,15,Tuesday
244,Hot Chocolate,2016-11-01 15:33:00,afternoon,weekday,2016-11-01,11,15,Tuesday
244,Cake,2016-11-01 15:33:00,afternoon,weekday,2016-11-01,11,15,Tuesday
244,Coffee,2016-11-01 15:33:00,afternoon,weekday,2016-11-01,11,15,Tuesday
245,Cake,2016-11-01 15:37:00,afternoon,weekday,2016-11-01,11,15,Tuesday
245,Cookies,2016-11-01 15:37:00,afternoon,weekday,2016-11-01,11,15,Tuesday
246,Tea,2016-11-01 15:48:00,afternoon,weekday,2016-11-01,11,15,Tuesday
246,Bread,2016-11-01 15:48:00,afternoon,weekday,2016-11-01,11,15,Tuesday
247,Alfajores,2016-11-01 16:07:00,afternoon,weekday,2016-11-01,11,16,Tuesday
247,Coffee,2016-11-01 16:07:00,afternoon,weekday,2016-11-01,11,16,Tuesday
247,Juice,2016-11-01 16:07:00,afternoon,weekday,2016-11-01,11,16,Tuesday
248,Coffee,2016-11-01 16:08:00,afternoon,weekday,2016-11-01,11,16,Tuesday
248,Tea,2016-11-01 16:08:00,afternoon,weekday,2016-11-01,11,16,Tuesday
248,Soup,2016-11-01 16:08:00,afternoon,weekday,2016-11-01,11,16,Tuesday
249,Hot Chocolate,2016-11-01 16:10:00,afternoon,weekday,2016-11-01,11,16,Tuesday
250,Cookies,2016-11-01 16:10:00,afternoon,weekday,2016-11-01,11,16,Tuesday
251,Coffee,2016-11-01 16:26:00,afternoon,weekday,2016-11-01,11,16,Tuesday
251,Medialuna,2016-11-01 16:26:00,afternoon,weekday,2016-11-01,11,16,Tuesday
252,Bread,2016-11-01 16:28:00,afternoon,weekday,2016-11-01,11,16,Tuesday
252,Eggs,2016-11-01 16:28:00,afternoon,weekday,2016-11-01,11,16,Tuesday
253,Scandinavian,2016-11-01 17:46:00,evening,weekday,2016-11-01,11,17,Tuesday
254,Medialuna,2016-11-01 18:43:00,evening,weekday,2016-11-01,11,18,Tuesday
255,Coffee,2016-11-02 08:02:00,morning,weekday,2016-11-02,11,8,Wednesday
255,Pastry,2016-11-02 08:02:00,morning,weekday,2016-11-02,11,8,Wednesday
256,Coffee,2016-11-02 08:05:00,morning,weekday,2016-11-02,11,8,Wednesday
256,Bread,2016-11-02 08:05:00,morning,weekday,2016-11-02,11,8,Wednesday
257,Bread,2016-11-02 08:07:00,morning,weekday,2016-11-02,11,8,Wednesday
257,Coffee,2016-11-02 08:07:00,morning,weekday,2016-11-02,11,8,Wednesday
257,Pastry,2016-11-02 08:07:00,morning,weekday,2016-11-02,11,8,Wednesday
258,Coffee,2016-11-02 08:08:00,morning,weekday,2016-11-02,11,8,Wednesday
258,Pastry,2016-11-02 08:08:00,morning,weekday,2016-11-02,11,8,Wednesday
259,Pastry,2016-11-02 08:11:00,morning,weekday,2016-11-02,11,8,Wednesday
260,Coffee,2016-11-02 08:12:00,morning,weekday,2016-11-02,11,8,Wednesday
261,Coffee,2016-11-02 08:12:00,morning,weekday,2016-11-02,11,8,Wednesday
262,Coffee,2016-11-02 08:29:00,morning,weekday,2016-11-02,11,8,Wednesday
262,Hot Chocolate,2016-11-02 08:29:00,morning,weekday,2016-11-02,11,8,Wednesday
262,Pastry,2016-11-02 08:29:00,morning,weekday,2016-11-02,11,8,Wednesday
263,Coke,2016-11-02 08:53:00,morning,weekday,2016-11-02,11,8,Wednesday
264,Coffee,2016-11-02 09:02:00,morning,weekday,2016-11-02,11,9,Wednesday
264,Jam,2016-11-02 09:02:00,morning,weekday,2016-11-02,11,9,Wednesday
265,Tea,2016-11-02 09:03:00,morning,weekday,2016-11-02,11,9,Wednesday
266,Bread,2016-11-02 09:05:00,morning,weekday,2016-11-02,11,9,Wednesday
266,Pastry,2016-11-02 09:05:00,morning,weekday,2016-11-02,11,9,Wednesday
267,Coffee,2016-11-02 09:18:00,morning,weekday,2016-11-02,11,9,Wednesday
267,Alfajores,2016-11-02 09:18:00,morning,weekday,2016-11-02,11,9,Wednesday
267,Farm House,2016-11-02 09:18:00,morning,weekday,2016-11-02,11,9,Wednesday
268,Tea,2016-11-02 09:22:00,morning,weekday,2016-11-02,11,9,Wednesday
268,Pastry,2016-11-02 09:22:00,morning,weekday,2016-11-02,11,9,Wednesday
269,Bread,2016-11-02 09:25:00,morning,weekday,2016-11-02,11,9,Wednesday
270,Coffee,2016-11-02 09:27:00,morning,weekday,2016-11-02,11,9,Wednesday
270,Jam,2016-11-02 09:27:00,morning,weekday,2016-11-02,11,9,Wednesday
271,Coffee,2016-11-02 09:33:00,morning,weekday,2016-11-02,11,9,Wednesday
271,Tea,2016-11-02 09:33:00,morning,weekday,2016-11-02,11,9,Wednesday
271,Pastry,2016-11-02 09:33:00,morning,weekday,2016-11-02,11,9,Wednesday
272,Farm House,2016-11-02 09:35:00,morning,weekday,2016-11-02,11,9,Wednesday
274,Coffee,2016-11-02 09:52:00,morning,weekday,2016-11-02,11,9,Wednesday
274,Bread,2016-11-02 09:52:00,morning,weekday,2016-11-02,11,9,Wednesday
274,Pastry,2016-11-02 09:52:00,morning,weekday,2016-11-02,11,9,Wednesday
275,Farm House,2016-11-02 09:53:00,morning,weekday,2016-11-02,11,9,Wednesday
276,Coffee,2016-11-02 09:54:00,morning,weekday,2016-11-02,11,9,Wednesday
276,Pastry,2016-11-02 09:54:00,morning,weekday,2016-11-02,11,9,Wednesday
277,Farm House,2016-11-02 10:12:00,morning,weekday,2016-11-02,11,10,Wednesday
278,Coffee,2016-11-02 10:13:00,morning,weekday,2016-11-02,11,10,Wednesday
278,Pastry,2016-11-02 10:13:00,morning,weekday,2016-11-02,11,10,Wednesday
279,Coffee,2016-11-02 10:15:00,morning,weekday,2016-11-02,11,10,Wednesday
280,Coffee,2016-11-02 10:17:00,morning,weekday,2016-11-02,11,10,Wednesday
280,Pastry,2016-11-02 10:17:00,morning,weekday,2016-11-02,11,10,Wednesday
281,Bread,2016-11-02 10:29:00,morning,weekday,2016-11-02,11,10,Wednesday
282,Bread,2016-11-02 10:37:00,morning,weekday,2016-11-02,11,10,Wednesday
282,Coffee,2016-11-02 10:37:00,morning,weekday,2016-11-02,11,10,Wednesday
282,Pastry,2016-11-02 10:37:00,morning,weekday,2016-11-02,11,10,Wednesday
283,Pastry,2016-11-02 10:44:00,morning,weekday,2016-11-02,11,10,Wednesday
283,Coffee,2016-11-02 10:44:00,morning,weekday,2016-11-02,11,10,Wednesday
284,Coffee,2016-11-02 10:48:00,morning,weekday,2016-11-02,11,10,Wednesday
284,Farm House,2016-11-02 10:48:00,morning,weekday,2016-11-02,11,10,Wednesday
285,Farm House,2016-11-02 10:52:00,morning,weekday,2016-11-02,11,10,Wednesday
285,Pastry,2016-11-02 10:52:00,morning,weekday,2016-11-02,11,10,Wednesday
286,Bread,2016-11-02 10:53:00,morning,weekday,2016-11-02,11,10,Wednesday
286,Juice,2016-11-02 10:53:00,morning,weekday,2016-11-02,11,10,Wednesday
286,Alfajores,2016-11-02 10:53:00,morning,weekday,2016-11-02,11,10,Wednesday
287,Coffee,2016-11-02 10:56:00,morning,weekday,2016-11-02,11,10,Wednesday
287,Pastry,2016-11-02 10:56:00,morning,weekday,2016-11-02,11,10,Wednesday
288,Bread,2016-11-02 10:59:00,morning,weekday,2016-11-02,11,10,Wednesday
288,Alfajores,2016-11-02 10:59:00,morning,weekday,2016-11-02,11,10,Wednesday
289,Bread,2016-11-02 11:00:00,morning,weekday,2016-11-02,11,11,Wednesday
290,Coffee,2016-11-02 11:03:00,morning,weekday,2016-11-02,11,11,Wednesday
290,Cookies,2016-11-02 11:03:00,morning,weekday,2016-11-02,11,11,Wednesday
291,Coffee,2016-11-02 11:04:00,morning,weekday,2016-11-02,11,11,Wednesday
292,Cookies,2016-11-02 11:15:00,morning,weekday,2016-11-02,11,11,Wednesday
293,Hearty & Seasonal,2016-11-02 11:29:00,morning,weekday,2016-11-02,11,11,Wednesday
294,Coffee,2016-11-02 11:35:00,morning,weekday,2016-11-02,11,11,Wednesday
295,Jam,2016-11-02 11:39:00,morning,weekday,2016-11-02,11,11,Wednesday
295,Tartine,2016-11-02 11:39:00,morning,weekday,2016-11-02,11,11,Wednesday
295,Bread,2016-11-02 11:39:00,morning,weekday,2016-11-02,11,11,Wednesday
296,Farm House,2016-11-02 11:58:00,morning,weekday,2016-11-02,11,11,Wednesday
296,Scandinavian,2016-11-02 11:58:00,morning,weekday,2016-11-02,11,11,Wednesday
297,Hearty & Seasonal,2016-11-02 12:06:00,afternoon,weekday,2016-11-02,11,12,Wednesday
297,Coffee,2016-11-02 12:06:00,afternoon,weekday,2016-11-02,11,12,Wednesday
297,Muffin,2016-11-02 12:06:00,afternoon,weekday,2016-11-02,11,12,Wednesday
297,Scandinavian,2016-11-02 12:06:00,afternoon,weekday,2016-11-02,11,12,Wednesday
298,Tartine,2016-11-02 12:11:00,afternoon,weekday,2016-11-02,11,12,Wednesday
298,Pick And Mix Bowls,2016-11-02 12:11:00,afternoon,weekday,2016-11-02,11,12,Wednesday
298,Coffee,2016-11-02 12:11:00,afternoon,weekday,2016-11-02,11,12,Wednesday
298,Coke,2016-11-02 12:11:00,afternoon,weekday,2016-11-02,11,12,Wednesday
299,Bread,2016-11-02 12:14:00,afternoon,weekday,2016-11-02,11,12,Wednesday
300,Scandinavian,2016-11-02 12:18:00,afternoon,weekday,2016-11-02,11,12,Wednesday
300,Farm House,2016-11-02 12:18:00,afternoon,weekday,2016-11-02,11,12,Wednesday
300,Alfajores,2016-11-02 12:18:00,afternoon,weekday,2016-11-02,11,12,Wednesday
300,Coffee,2016-11-02 12:18:00,afternoon,weekday,2016-11-02,11,12,Wednesday
301,Juice,2016-11-02 12:24:00,afternoon,weekday,2016-11-02,11,12,Wednesday
301,Mineral Water,2016-11-02 12:24:00,afternoon,weekday,2016-11-02,11,12,Wednesday
301,Soup,2016-11-02 12:24:00,afternoon,weekday,2016-11-02,11,12,Wednesday
302,Soup,2016-11-02 12:27:00,afternoon,weekday,2016-11-02,11,12,Wednesday
302,Tea,2016-11-02 12:27:00,afternoon,weekday,2016-11-02,11,12,Wednesday
303,Juice,2016-11-02 12:30:00,afternoon,weekday,2016-11-02,11,12,Wednesday
303,Tea,2016-11-02 12:30:00,afternoon,weekday,2016-11-02,11,12,Wednesday
303,Cookies,2016-11-02 12:30:00,afternoon,weekday,2016-11-02,11,12,Wednesday
303,Soup,2016-11-02 12:30:00,afternoon,weekday,2016-11-02,11,12,Wednesday
304,Hearty & Seasonal,2016-11-02 12:33:00,afternoon,weekday,2016-11-02,11,12,Wednesday
304,Tea,2016-11-02 12:33:00,afternoon,weekday,2016-11-02,11,12,Wednesday
305,Fudge,2016-11-02 12:35:00,afternoon,weekday,2016-11-02,11,12,Wednesday
306,Coffee,2016-11-02 12:39:00,afternoon,weekday,2016-11-02,11,12,Wednesday
306,Mineral Water,2016-11-02 12:39:00,afternoon,weekday,2016-11-02,11,12,Wednesday
306,Juice,2016-11-02 12:39:00,afternoon,weekday,2016-11-02,11,12,Wednesday
306,Soup,2016-11-02 12:39:00,afternoon,weekday,2016-11-02,11,12,Wednesday
307,Hearty & Seasonal,2016-11-02 12:52:00,afternoon,weekday,2016-11-02,11,12,Wednesday
308,Hearty & Seasonal,2016-11-02 12:54:00,afternoon,weekday,2016-11-02,11,12,Wednesday
308,Smoothies,2016-11-02 12:54:00,afternoon,weekday,2016-11-02,11,12,Wednesday
309,Hearty & Seasonal,2016-11-02 12:56:00,afternoon,weekday,2016-11-02,11,12,Wednesday
309,Tea,2016-11-02 12:56:00,afternoon,weekday,2016-11-02,11,12,Wednesday
310,Coffee,2016-11-02 13:02:00,afternoon,weekday,2016-11-02,11,13,Wednesday
310,Sandwich,2016-11-02 13:02:00,afternoon,weekday,2016-11-02,11,13,Wednesday
311,Cookies,2016-11-02 13:09:00,afternoon,weekday,2016-11-02,11,13,Wednesday
311,Farm House,2016-11-02 13:09:00,afternoon,weekday,2016-11-02,11,13,Wednesday
312,Soup,2016-11-02 13:11:00,afternoon,weekday,2016-11-02,11,13,Wednesday
312,Tea,2016-11-02 13:11:00,afternoon,weekday,2016-11-02,11,13,Wednesday
312,Juice,2016-11-02 13:11:00,afternoon,weekday,2016-11-02,11,13,Wednesday
313,Soup,2016-11-02 13:12:00,afternoon,weekday,2016-11-02,11,13,Wednesday
314,Coffee,2016-11-02 13:16:00,afternoon,weekday,2016-11-02,11,13,Wednesday
316,Bread,2016-11-02 13:23:00,afternoon,weekday,2016-11-02,11,13,Wednesday
317,Cookies,2016-11-02 13:42:00,afternoon,weekday,2016-11-02,11,13,Wednesday
317,Tea,2016-11-02 13:42:00,afternoon,weekday,2016-11-02,11,13,Wednesday
318,Soup,2016-11-02 13:46:00,afternoon,weekday,2016-11-02,11,13,Wednesday
318,Hearty & Seasonal,2016-11-02 13:46:00,afternoon,weekday,2016-11-02,11,13,Wednesday
318,Bread,2016-11-02 13:46:00,afternoon,weekday,2016-11-02,11,13,Wednesday
